PV dadobruto dadofapk Escrita ModoOperacao ValorDesejado CicloInicio CicloFim
2535491929 40000 40000 65535 1 65535 3134346168705 3134346173265
2067818270 40000 40000 65535 1 65535 3134446163513 3134446168073
2621201498 40000 40000 65535 1 65535 3134546162881 3134546165921
1301054409 40000 40000 65535 1 65535 3134646168329 3134646171369
2622186702 40000 40000 65535 1 65535 3134746169217 3134746172257
3512680811 40000 40000 65535 1 65535 3134846162505 3134846165545
1046083041 40000 40000 65535 1 65535 3134946163393 3134946166433
1605127384 40000 40000 65535 1 65535 3135046164281 3135046167321
695493311 40000 40000 65535 1 65535 3135146169729 3135146172769
1365725924 40000 40000 65535 1 65535 3135246163017 3135246166057
78053012 40000 40000 65535 1 65535 3135346162385 3135346165425
4286840931 40000 40000 65535 1 65535 3135446167833 3135446172393
1996364940 40000 40000 65535 1 65535 3135546164161 3135546167201
3270902313 40000 40000 65535 1 65535 3135646168089 3135646171129
663097299 40000 40000 65535 1 65535 3135746164417 3135746165937
4105241866 40000 40000 65535 1 65535 3135846162265 3135846165305
3175820181 40000 40000 65535 1 65535 3135946166193 3135946169233
3987256794 40000 40000 65535 1 65535 3136046165561 3136046168601
3747201790 40000 40000 65535 1 65535 3136146169489 3136146172529
114344301 40000 40000 65535 1 65535 3136246165817 3136246168857
884877626 40000 40000 65535 1 65535 3136346163665 3136346165185
2568803479 40000 40000 65535 1 65535 3136446167593 3136446170633
1686417781 40000 40000 65535 1 65535 3136546165441 3136546168481
4253064236 40000 40000 65535 1 65535 3136646169369 3136646172409
364490459 40000 40000 65535 1 65535 3136746170257 3136746173297
2364523776 40000 40000 65535 1 65535 3136846162025 3136846165065
4016665752 40000 40000 33000 1 33000 3136946170513 3136946175073
2690513895 40000 40000 33000 1 33000 3137046165321 3137046169881
2560644568 40000 40000 33000 1 33000 3137146169249 3137146172289
2428431797 40000 40000 33000 1 33000 3137246165577 3137246170137
3093996999 40000 40000 33000 1 33000 3137346163425 3137346166465
3070641982 40000 40000 33000 1 33000 3137446165833 3137446168873
4124358545 40000 40000 33000 1 33000 3137546162161 3137546165201
1814541654 40000 40000 33000 1 33000 3137646167609 3137646172169
4159364706 40000 40000 33000 1 33000 3137746170017 3137746174577
