PV dadobruto dadofapk Escrita ModoOperacao ValorDesejado CicloInicio CicloFim
40729 40711 40711 43837 0 41200 6044033182269 6044033267389
40727 40734 40734 43796 0 41200 6044533182149 6044533267269
40726 40917 40917 43771 0 41200 6045033186589 6045033271709
40726 40797 40797 43756 0 41200 6045533181909 6045533265509
40726 40792 40792 43738 0 41200 6046033181789 6046033268429
40726 40695 40695 43718 0 41200 6046533181669 6046533268309
40728 40648 40648 43722 0 41200 6047033181549 6047033266669
40729 40643 40643 43707 0 41200 6047533181429 6047533265029
40732 40766 40766 43717 0 41200 6048033179789 6048033264909
40734 40903 40903 43709 0 41200 6048533182709 6048533266309
40737 40683 40683 43712 0 41200 6049033179549 6049033264669
40740 40809 40809 43713 0 41200 6049533182469 6049533267589
40742 40632 40632 43700 0 41200 6050033179309 6050033264429
40745 40823 40823 43702 0 41200 6050533180709 6050533265829
40747 40685 40685 43689 0 41200 6051033180589 6051033267229
40749 40924 40924 43678 0 41200 6051533186549 6051533271669
40751 40862 40862 43669 0 41200 6052033181869 6052033266989
40753 40604 40604 43660 0 41200 6052533184789 6052533269909
40754 40652 40652 43639 0 41200 6053033181629 6053033266749
40756 40776 40776 43634 0 41200 6053533181509 6053533268149
40757 40702 40702 43614 0 41200 6054033185949 6054033271069
40758 40858 40858 43598 0 41200 6054533181269 6054533267909
40759 40896 40896 43582 0 41200 6055033178109 6055033264749
40760 40845 40845 43567 0 41200 6055533181029 6055533267669
40760 40815 40815 43540 0 41200 6056033182429 6056033267549
40761 40933 40933 43529 0 41200 6056533183829 6056533268949
40762 40770 40770 43516 0 41200 6057033180669 6057033265789
40763 40942 40942 43503 0 41200 6057533182069 6057533267189
40765 40778 40778 43502 0 41200 6058033178909 6058033265549
40768 40615 40615 43511 0 41200 6058533181829 6058533266949
40771 40978 40978 43515 0 41200 6059033180189 6059033266829
40775 40932 40932 43529 0 41200 6059533180069 6059533265189
40780 40779 40779 43552 0 41200 6060033181469 6060033266589
40785 40864 40864 43570 0 41200 6060533182869 6060533267989
40790 40903 40903 43585 0 41200 6061033176669 6061033263309
40795 40784 40784 43600 0 41200 6061533182629 6061533269269
40801 40939 40939 43626 0 41200 6062033182509 6062033269149
40807 40840 40840 43650 0 41200 6062533180869 6062533269029
40813 40864 40864 43671 0 41200 6063033182269 6063033268909
40819 40728 40728 43693 0 41200 6063533180629 6063533264229
40825 41076 41076 43714 0 41200 6064033178989 6064033265629
40831 40943 40943 43735 0 41200 6064533180389 6064533263989
40836 40825 40825 43744 0 41200 6065033178749 6065033265389
40842 40891 40891 43768 0 41200 6065533183189 6065533269829
40847 40857 40857 43779 0 41200 6066033181549 6066033266669
40852 40711 40711 43792 0 41200 6066533181429 6066533269589
40856 40830 40830 43794 0 41200 6067033176749 6067033263389
40861 40767 40767 43812 0 41200 6067533181189 6067533266309
40865 40850 40850 43817 0 41200 6068033181069 6068033266189
40867 41045 41045 43799 0 41200 6068533180949 6068533266069
40870 40810 40810 43801 0 41200 6069033180829 6069033265949
40871 41018 41018 43779 0 41200 6069533179189 6069533262789
40872 40795 40795 43763 0 41200 6070033177549 6070033262669
40872 40898 40898 43738 0 41200 6070533181989 6070533267109
40872 40912 40912 43717 0 41200 6071033180349 6071033265469
40872 40928 40928 43700 0 41200 6071533183269 6071533269909
40872 41002 41002 43683 0 41200 6072033181629 6072033266749
40872 40843 40843 43667 0 41200 6072533179989 6072533265109
40872 41003 41003 43651 0 41200 6073033178349 6073033264989
40873 40996 40996 43649 0 41200 6073533181269 6073533264869
40874 40838 40838 43643 0 41200 6074033179629 6074033264749
40876 40764 40764 43648 0 41200 6074533179509 6074533264629
40878 40779 40779 43650 0 41200 6075033180909 6075033264509
40881 40863 40863 43663 0 41200 6075533182309 6075533265909
40883 40844 40844 43658 0 41200 6076033177629 6076033264269
40886 41042 41042 43668 0 41200 6076533180549 6076533265669
40889 40964 40964 43675 0 41200 6077033180429 6077033265549
40891 40893 40893 43668 0 41200 6077533181829 6077533265429
40893 40851 40851 43664 0 41200 6078033183229 6078033266829
40894 40835 40835 43649 0 41200 6078533177029 6078533260629
40896 40940 40940 43650 0 41200 6079033192109 6079033293949
40897 40973 40973 43637 0 41200 6079533188949 6079533283189
40898 40805 40805 43626 0 41200 6080033184269 6080033270909
40899 40925 40925 43617 0 41200 6080533202389 6080533305749
40900 40910 40910 43609 0 41200 6081033177949 6081033261549
40900 41006 41006 43588 0 41200 6081533182389 6081533267509
40901 40886 40886 43584 0 41200 6082033180749 6082033265869
40901 40894 40894 43565 0 41200 6082533183669 6082533271829
40901 40979 40979 43548 0 41200 6083033186589 6083033277789
40902 40721 40721 43546 0 41200 6083533180389 6083533268549
40903 40934 40934 43541 0 41200 6084033177229 6084033265389
40903 40785 40785 43522 0 41200 6084533181669 6084533262229
40904 41172 41172 43518 0 41200 6085033164829 6085033242349
40904 41007 41007 43500 0 41200 6085533176869 6085533258949
40905 40911 40911 43497 0 41200 6086033190429 6086033281629
40906 40917 40917 43491 0 41200 6086533181189 6086533269349
40907 40775 40775 43485 0 41200 6087033171949 6087033250989
40908 40875 40875 43478 0 41200 6087533179429 6087533259989
40909 40897 40897 43471 0 41200 6088033176269 6088033264429
40910 40766 40766 43464 0 41200 6088533176149 6088533258229
40912 41070 41070 43470 0 41200 6089033182109 6089033270269
40913 41001 41001 43460 0 41200 6089533178949 6089533261029
40913 40873 40873 43438 0 41200 6090033178829 6090033265469
40914 40980 40980 43433 0 41200 6090533181749 6090533266869
40914 41127 41127 43415 0 41200 6091033178589 6091033262189
40915 40835 40835 43412 0 41200 6091533181509 6091533268149
40915 40915 40915 43394 0 41200 6092033176829 6092033263469
40916 40881 40881 43391 0 41200 6092533176709 6092533261829
40917 40996 40996 43386 0 41200 6093033175069 6093033261709
40919 40932 40932 43393 0 41200 6093533181029 6093533267669
40920 40825 40825 43384 0 41200 6094033177869 6094033264509
40922 41119 41119 43389 0 41200 6094533180789 6094533268949
40924 40973 40973 43391 0 41200 6095033177629 6095033261229
40926 40791 40791 43392 0 41200 6095533204869 6095533327989
40928 41065 41065 43393 0 41200 6096033178909 6096033264029
40930 40835 40835 43393 0 41200 6096533177269 6096533263909
40933 40837 40837 43406 0 41200 6097033175629 6097033259229
40935 40859 40859 43404 0 41200 6097533175509 6097533259109
40937 41111 41111 43402 0 41200 6098033173869 6098033260509
40938 40914 40914 43389 0 41200 6098533178309 6098533261909
40939 41049 41049 43380 0 41200 6099033179709 6099033266349
40940 40877 40877 43372 0 41200 6099533181109 6099533263189
40941 40920 40920 43366 0 41200 6100033182509 6100033269149
40941 40931 40931 43347 0 41200 6100533180869 6100533264469
40942 40877 40877 43344 0 41200 6101033177709 6101033261309
40942 40956 40956 43327 0 41200 6101533189749 6101533285509
40942 40927 40927 43312 0 41200 6102033175949 6102033261069
40942 40903 40903 43299 0 41200 6102533177349 6102533263989
40942 40985 40985 43286 0 41200 6103033175709 6103033263869
40942 40974 40974 43274 0 41200 6103533177109 6103533262229
40941 40894 40894 43249 0 41200 6104033178509 6104033265149
40941 41085 41085 43240 0 41200 6104533176869 6104533258949
40940 40928 40928 43216 0 41200 6105033173709 6105033258829
40940 41074 41074 43208 0 41200 6105533176629 6105533260229
40939 40930 40930 43185 0 41200 6106033176509 6106033261629
40939 40939 40939 43177 0 41200 6106533179429 6106533266069
40940 40976 40976 43180 0 41200 6107033177789 6107033264429
40941 41119 41119 43178 0 41200 6107533229349 6107533395029
40942 40946 40946 43175 0 41200 6108033172989 6108033259629
40944 40879 40879 43183 0 41200 6108533175909 6108533259509
40947 40871 40871 43200 0 41200 6109033178829 6109033266989
40949 40962 40962 43200 0 41200 6109533178709 6109533262309
40952 40999 40999 43213 0 41200 6110033178589 6110033265229
40955 40694 40694 43224 0 41200 6110533178469 6110533265109
40958 41110 41094 43233 0 41200 6111033175309 6111033258909
40960 40917 40917 43229 0 41200 6111533179749 6111533264869
40962 40926 40926 43228 0 41200 6112033178109 6112033261709
40963 40970 40970 43215 0 41200 6112533179509 6112533264629
40964 40807 40807 43206 0 41200 6113033176349 6113033261469
40964 40900 40900 43187 0 41200 6113533189909 6113533293269
40963 41139 41139 43159 0 41200 6114033179149 6114033265789
40961 40917 40917 43123 0 41200 6114533175989 6114533261109
40960 41035 41035 43106 0 41200 6115033175869 6115033259469
40957 40870 40870 43063 0 41200 6115533175749 6115533259349
40955 41009 41009 43039 0 41200 6116033174109 6116033260749
40953 40909 40909 43015 0 41200 6116533173989 6116533260629
40951 41029 41029 42990 0 41200 6117033173869 6117033257469
40949 41098 41098 42966 0 41200 6117533173749 6117533258869
40947 41144 41144 42941 0 41200 6118033173629 6118033260269
40947 41078 41078 42942 0 41200 6118533176549 6118533263189
40947 41052 41052 42937 0 41200 6119033180989 6119033269149
40948 41048 41048 42941 0 41200 6119533179349 6119533262949
40950 41095 41095 42953 0 41200 6120033173149 6120033256749
40953 41106 41106 42973 0 41200 6120533179109 6120533262709
40958 40776 40776 43012 0 41200 6121033175949 6121033259549
40964 41053 41053 43055 0 41200 6121533177349 6121533263989
40971 41150 41150 43104 0 41200 6122033172669 6122033256269
40978 40889 40889 43145 0 41200 6122533174069 6122533259189
40986 41026 41026 43196 0 41200 6123033180029 6123033268189
40994 40924 40924 43242 0 41200 6123533190549 6123533280229
41001 41036 41036 43274 0 41200 6124033178269 6124033264909
41008 40950 40950 43307 0 41200 6124533178149 6124533261749
41014 41085 41085 43329 0 41200 6125033170429 6125033255549
41020 41022 41022 43355 0 41200 6125533179429 6125533264549
41024 41064 41064 43358 0 41200 6126033171709 6126033259869
41028 40985 40985 43368 0 41200 6126533174629 6126533259749
41030 41040 41040 43356 0 41200 6127033171469 6127033256589
41032 40892 40892 43353 0 41200 6127533180469 6127533267109
41033 41028 41028 43341 0 41200 6128033178829 6128033266989
41033 40995 40995 43321 0 41200 6128533187829 6128533279029
41032 40999 40999 43295 0 41200 6129033178589 6129033263709
41031 41030 41030 43275 0 41200 6129533175429 6129533257509
41029 40987 40987 43244 0 41200 6130033172269 6130033255869
41026 41069 41069 43206 0 41200 6130533175189 6130533261829
41024 40868 40868 43186 0 41200 6131033172029 6131033258669
41021 40983 40983 43152 0 41200 6131533176469 6131533261589
41018 40958 40958 43122 0 41200 6132033173309 6132033256909
41015 41123 41123 43092 0 41200 6132533177749 6132533261349
41012 40908 40908 43064 0 41200 6133033173069 6133033261229
41009 41011 41011 43035 0 41200 6133533175989 6133533261109
41006 40967 40967 43007 0 41200 6134033226029 6134033355229
41003 41044 41044 42978 0 41200 6134533178789 6134533265429
41001 40964 40964 42963 0 41200 6135033178669 6135033266829
40998 41059 41059 42931 0 41200 6135533175509 6135533263669
40996 40971 40971 42913 0 41200 6136033170829 6136033254429
40995 41036 41036 42906 0 41200 6136533175269 6136533261909
40993 40840 40840 42882 0 41200 6137033175149 6137033260269
40992 40955 40955 42871 0 41200 6137533175029 6137533258629
40992 41104 41104 42870 0 41200 6138033173389 6138033260029
40991 40812 40812 42852 0 41200 6138533174789 6138533255349
40991 40911 40911 42848 0 41200 6139033174669 6139033261309
40990 40797 40797 42828 0 41200 6139533179109 6139533261189
40990 40858 40858 42823 0 41200 6140033174429 6140033258029
40988 41073 41073 42790 0 41200 6140533174309 6140533259429
40987 41098 41098 42774 0 41200 6141033172669 6141033257789
40984 41039 41039 42733 0 41200 6141533174069 6141533259189
40981 41176 41176 42697 0 41200 6142033173949 6142033257549
40978 41125 41125 42665 0 41200 6142533172309 6142533257429
40976 41190 41190 42647 0 41200 6143033170669 6143033258829
40974 41002 41002 42626 0 41200 6143533175109 6143533260229
40973 41171 41171 42616 0 41200 6144033176509 6144033263149
40973 41027 41027 42616 0 41200 6144533174869 6144533263029
40975 41052 41052 42636 0 41200 6145033174749 6145033255309
40978 40822 40822 42660 0 41200 6145533174629 6145533262789
40983 41055 41055 42702 0 41200 6146033171469 6146033252029
40989 41007 41007 42747 0 41200 6146533175909 6146533261029
40995 41088 41088 42784 0 41200 6147033169709 6147033251789
41002 40994 40994 42830 0 41200 6147533174149 6147533254709
41009 41108 41108 42871 0 41200 6148033172509 6148033257629
41016 41169 41169 42910 0 41200 6148533173909 6148533259029
41023 41143 41143 42948 0 41200 6149033170749 6149033255869
41029 41087 41087 42972 0 41200 6149533175189 6149533260309
41036 40955 40955 43012 0 41200 6150033173549 6150033258669
41041 41071 41071 43026 0 41200 6150533174949 6150533260069
41047 40895 40895 43058 0 41200 6151033170269 6151033256909
41052 40856 40856 43077 0 41200 6151533174709 6151533262869
41056 40984 40984 43086 0 41200 6152033170029 6152033255149
41060 41140 41140 43100 0 41200 6152533172949 6152533256549
41062 41141 41141 43091 0 41200 6153033169789 6153033253389
41063 40983 40983 43077 0 41200 6153533172709 6153533256309
41063 40976 40976 43057 0 41200 6154033169549 6154033254669
41062 40955 40955 43032 0 41200 6154533172469 6154533257589
41061 40888 40888 43012 0 41200 6155033172349 6155033257469
41058 41018 41018 42970 0 41200 6155533173749 6155533258869
41055 41087 41087 42936 0 41200 6156033170589 6156033254189
41051 41113 41113 42893 0 41200 6156533173509 6156533261669
41046 40788 40788 42843 0 41200 6157033171869 6157033255469
41041 41020 41020 42797 0 41200 6157533176309 6157533259909
41036 40867 40867 42755 0 41200 6158033171629 6158033256749
41030 40925 40925 42701 0 41200 6158533174549 6158533258149
41024 40960 40960 42650 0 41200 6159033169869 6159033256509
41019 40960 40960 42615 0 41200 6159533171269 6159533254869
41013 41083 41083 42563 0 41200 6160033168109 6160033253229
41006 40879 40879 42501 0 41200 6160533172549 6160533256149
41000 40930 40930 42456 0 41200 6161033169389 6161033254509
40994 41091 41091 42409 0 41200 6161533169269 6161533257429
40989 41151 41151 42374 0 41200 6162033169149 6162033254269
40984 41134 41134 42336 0 41200 6162533170549 6162533255669
40979 41209 41209 42295 0 41200 6163033171949 6163033257069
40976 41274 41274 42279 0 41200 6163533174869 6163533258469
40974 41203 41203 42269 0 41200 6164033171709 6164033258349
40974 41162 41162 42278 0 41200 6164533173109 6164533255189
40976 40814 40814 42303 0 41200 6165033171469 6165033256589
40980 40952 40952 42342 0 41200 6165533172869 6165533257989
40987 41122 41122 42408 0 41200 6166033171229 6166033254829
40995 40894 40894 42472 0 41200 6166533172629 6166533259269
41004 41070 41070 42537 0 41200 6167033170989 6167033256109
41013 41038 41038 42595 0 41200 6167533173909 6167533259029
41023 41301 41301 42661 0 41200 6168033170749 6168033254349
41032 41135 41135 42709 0 41200 6168533173669 6168533258789
41042 41068 41068 42771 0 41200 6169033168989 6169033254109
41050 41025 41025 42806 0 41200 6169533171909 6169533253989
41058 40943 40943 42845 0 41200 6170033170269 6170033253869
41066 41005 41005 42887 0 41200 6170533173189 6170533258309
41073 40977 40977 42918 0 41200 6171033170029 6171033255149
41078 40930 40930 42928 0 41200 6171533171429 6171533259589
41082 40984 40984 42933 0 41200 6172033168269 6172033254909
41085 40930 40930 42933 0 41200 6172533172709 6172533256309
41086 41048 41048 42914 0 41200 6173033169549 6173033253149
41085 41072 41072 42880 0 41200 6173533170949 6173533256069
41083 41047 41047 42844 0 41200 6174033167789 6174033252909
41079 41093 41093 42791 0 41200 6174533172229 6174533252789
41074 41006 41006 42736 0 41200 6175033169069 6175033248109
41068 40984 40984 42676 0 41200 6175533171989 6175533254069
41062 41060 41060 42624 0 41200 6176033165789 6176033244829
41056 41077 41077 42575 0 41200 6176533173269 6176533261429
41049 41019 41019 42515 0 41200 6177033168589 6177033253709
41043 41027 41027 42472 0 41200 6177533173029 6177533255109
41037 41003 41003 42427 0 41200 6178033160749 6178033238269
41031 40929 40929 42381 0 41200 6178533174309 6178533253349
41027 41055 41055 42361 0 41200 6179033168109 6179033248669
41023 41080 41080 42334 0 41200 6179533174069 6179533257669
41019 40996 40996 42303 0 41200 6180033170909 6180033256029
41017 40883 40883 42296 0 41200 6180533170789 6180533257429
41014 41009 41009 42269 0 41200 6181033181309 6181033278589
41013 41131 41131 42267 0 41200 6181533199429 6181533324069
41012 41185 41185 42259 0 41200 6182033197789 6182033317869
41011 41262 41262 42247 0 41200 6182533203749 6182533320789
41011 41203 41203 42246 0 41200 6183033171709 6183033259869
41012 41063 41063 42254 0 41200 6183533171589 6183533255189
41014 41073 41073 42270 0 41200 6184033171469 6184033258109
41016 41157 41157 42280 0 41200 6184533172869 6184533259509
41021 41111 41111 42325 0 41200 6185033169709 6185033254829
41026 40955 40955 42360 0 41200 6185533172629 6185533256229
41032 41110 41110 42403 0 41200 6186033167949 6186033251549
41039 41037 41037 42452 0 41200 6186533176949 6186533262069
41047 41017 41017 42508 0 41200 6187033169229 6187033254349
41054 40988 40988 42546 0 41200 6187533169109 6187533252709
41062 41202 41202 42597 0 41200 6188033168989 6188033257149
41068 41054 41054 42619 0 41200 6188533170389 6188533255509
41075 41064 41064 42660 0 41200 6189033173309 6189033259949
41080 40991 40991 42674 0 41200 6189533174709 6189533258309
41085 40984 40984 42694 0 41200 6190033173069 6190033262749
41088 40933 40933 42692 0 41200 6190533172949 6190533261109
41091 41212 41212 42698 0 41200 6191033171309 6191033253389
41092 40994 40994 42683 0 41200 6191533171189 6191533257829
41092 41102 41102 42663 0 41200 6192033172589 6192033256189
41091 41131 41131 42638 0 41200 6192533175509 6192533262149
41089 40971 40971 42607 0 41200 6193033169309 6193033255949
41087 40781 40781 42582 0 41200 6193533170709 6193533258869
41083 41052 41052 42535 0 41200 6194033170589 6194033257229
41079 41115 41115 42495 0 41200 6194533170469 6194533252549
41075 41140 41140 42460 0 41200 6195033170349 6195033253949
41070 40923 40923 42414 0 41200 6195533171749 6195533256869
41065 41088 41088 42371 0 41200 6196033170109 6196033255229
41059 40977 40977 42318 0 41200 6196533169989 6196533258149
41054 41035 41035 42281 0 41200 6197033168349 6197033245869
41049 41096 41096 42243 0 41200 6197533169749 6197533247269
41044 40961 40961 42205 0 41200 6198033169629 6198033260829
41040 40950 40950 42178 0 41200 6198533169509 6198533251589
41036 41027 41027 42149 0 41200 6199033170909 6199033259069
41032 41115 41115 42117 0 41200 6199533169269 6199533254389
41029 40919 40919 42097 0 41200 6200033166109 6200033251229
41026 41028 41028 42073 0 41200 6200533172069 6200533252629
41024 41097 41097 42061 0 41200 6201033165869 6201033246429
41022 41156 41156 42044 0 41200 6201533168789 6201533255429
41020 40948 40948 42025 0 41200 6202033168669 6202033253789
41019 41194 41194 42017 0 41200 6202533171589 6202533253669
41018 41137 41137 42006 0 41200 6203033165389 6203033252029
41019 40920 40920 42019 0 41200 6203533171349 6203533254949
41019 41008 41008 42011 0 41200 6204033171229 6204033257869
41021 41100 41100 42029 0 41200 6204533171109 6204533256229
41023 41078 41078 42040 0 41200 6205033186189 6205033288029
41025 40965 40965 42048 0 41200 6205533170869 6205533257509
41028 41101 41101 42067 0 41200 6206033170749 6206033258909
41031 40857 40857 42082 0 41200 6206533169109 6206533254229
41034 41086 41086 42095 0 41200 6207033172029 6207033258669
41037 40970 40970 42108 0 41200 6207533171909 6207533258549
41040 40929 40929 42120 0 41200 6208033170269 6208033252349
41042 41112 41112 42119 0 41200 6208533171669 6208533249189
41044 41003 41003 42122 0 41200 6209033166989 6209033244509
41045 41188 41188 42113 0 41200 6209533171429 6209533251989
41045 41101 41101 42095 0 41200 6210033160669 6210033239709
41045 41245 41245 42083 0 41200 6210533169669 6210533254789
41045 41185 41185 42073 0 41200 6211033168029 6211033254669
41044 41064 41064 42051 0 41200 6211533169429 6211533256069
41045 41220 41220 42059 0 41200 6212033170829 6212033255949
41046 41136 41136 42063 0 41200 6212533170709 6212533255829
41048 41004 41004 42077 0 41200 6213033175149 6213033261789
41050 40932 40932 42087 0 41200 6213533170469 6213533252549
41054 41281 41281 42121 0 41200 6214033165789 6214033252429
41058 41171 41171 42147 0 41200 6214533170229 6214533255349
41063 41006 41006 42183 0 41200 6215033182269 6215033274989
41069 41188 41188 42227 0 41200 6215533169989 6215533259669
41074 41102 41102 42252 0 41200 6216033168349 6216033253469
41080 40982 40982 42291 0 41200 6216533171269 6216533259429
41086 41162 41162 42327 0 41200 6217033168109 6217033253229
41092 41171 41171 42361 0 41200 6217533171029 6217533254629
41097 41252 41252 42383 0 41200 6218033166349 6218033251469
41102 41113 41113 42407 0 41200 6218533167749 6218533255909
41107 41042 41042 42433 0 41200 6219033167629 6219033255789
41111 41068 41068 42447 0 41200 6219533167509 6219533251109
41115 41283 41283 42465 0 41200 6220033164349 6220033249469
41119 41003 41003 42485 0 41200 6220533168789 6220533255429
41122 41133 41133 42493 0 41200 6221033167149 6221033250749
41125 41270 41270 42505 0 41200 6221533168549 6221533255189
41127 41218 41218 42506 0 41200 6222033163869 6222033248989
41129 41170 41170 42512 0 41200 6222533169829 6222533256469
41131 41262 41262 42519 0 41200 6223033169709 6223033256349
41133 41170 41170 42528 0 41200 6223533169589 6223533254709
41135 41081 41081 42537 0 41200 6224033169469 6224033256109
41137 41121 41121 42546 0 41200 6224533167829 6224533252949
41139 41082 41082 42556 0 41200 6225033164669 6225033248269
41142 41237 41237 42579 0 41200 6225533170629 6225533255749
41144 40944 40944 42586 0 41200 6226033167469 6226033251069
41147 40883 40883 42607 0 41200 6226533168869 6226533257029
41148 41045 41045 42601 0 41200 6227033167229 6227033250829
41150 41045 41045 42612 0 41200 6227533168629 6227533252229
41150 41126 41126 42598 0 41200 6228033162429 6228033249069
41149 41216 41216 42576 0 41200 6228533166869 6228533248949
41147 41005 41005 42549 0 41200 6229033169789 6229033254909
41144 40999 40999 42514 0 41200 6229533168149 6229533250229
41141 41099 41099 42486 0 41200 6230033164989 6230033248589
41136 41203 41203 42435 0 41200 6230533164869 6230533249989
41130 40992 40992 42379 0 41200 6231033164749 6231033249869
41124 41122 41122 42330 0 41200 6231533167669 6231533254309
41118 41039 41039 42284 0 41200 6232033173629 6232033260269
41112 40863 40863 42240 0 41200 6232533167429 6232533252549
41105 41155 41155 42184 0 41200 6233033168829 6233033255469
41099 41093 41093 42143 0 41200 6233533168709 6233533252309
41093 41030 41030 42102 0 41200 6234033167069 6234033252189
41087 40946 40946 42059 0 41200 6234533166949 6234533250549
41081 41043 41043 42015 0 41200 6235033206349 6235033324909
41076 41205 41205 41984 0 41200 6235533192549 6235533320229
41070 41051 41051 41937 0 41200 6236033177229 6236033262349
41066 41258 41258 41916 0 41200 6236533169509 6236533257669
41061 40997 40997 41877 0 41200 6237033172429 6237033260589
41058 40963 40963 41864 0 41200 6237533167749 6237533251349
41055 41003 41003 41844 0 41200 6238033166109 6238033252749
41053 40919 40919 41834 0 41200 6238533165989 6238533249589
41052 41087 41087 41832 0 41200 6239033171949 6239033260109
41051 40957 40957 41824 0 41200 6239533168789 6239533252389
41051 41090 41090 41826 0 41200 6240033171709 6240033258349
41050 41007 41007 41811 0 41200 6240533170069 6240533256709
41050 41123 41123 41810 0 41200 6241033180589 6241033279389
41049 41182 41182 41792 0 41200 6241533166789 6241533253429
41049 41100 41100 41790 0 41200 6242033175789 6242033270029
41048 41247 41247 41772 0 41200 6242533168069 6242533251669
41048 41095 41095 41770 0 41200 6243033175549 6243033266749
41049 41132 41132 41777 0 41200 6243533167829 6243533251429
41050 41053 41053 41781 0 41200 6244033167709 6244033252829
41052 41269 41269 41796 0 41200 6244533167589 6244533251189
41054 41104 41104 41806 0 41200 6245033175069 6245033263229
41058 41021 41021 41840 0 41200 6245533165829 6245533247909
41062 41025 41025 41866 0 41200 6246033170269 6246033258429
41067 41069 41069 41902 0 41200 6246533167109 6246533253749
41072 41140 41140 41933 0 41200 6247033170029 6247033256669
41078 41099 41099 41974 0 41200 6247533165349 6247533250469
41083 41005 41005 41999 0 41200 6248033172829 6248033260989
41088 41010 41010 42024 0 41200 6248533165109 6248533250229
41093 41100 41100 42051 0 41200 6249033166509 6249033253149
41097 41195 41195 42065 0 41200 6249533166389 6249533249989
41100 41122 41122 42069 0 41200 6250033172349 6250033258989
41103 41165 41165 42079 0 41200 6250533167669 6250533252789
41105 41082 41082 42079 0 41200 6251033169069 6251033255709
41106 41112 41112 42070 0 41200 6251533167429 6251533254069
41107 40940 40940 42066 0 41200 6252033167309 6252033258509
41107 41130 41130 42053 0 41200 6252533165669 6252533249269
41107 40983 40983 42044 0 41200 6253033167069 6253033255229
41107 40904 40904 42037 0 41200 6253533168469 6253533252069
41106 41018 41018 42019 0 41200 6254033171389 6254033261069
41105 40913 40913 42004 0 41200 6254533166709 6254533248789
41102 41149 41149 41966 0 41200 6255033163549 6255033250189
41099 41032 41032 41935 0 41200 6255533164949 6255533248549
41095 40943 40943 41894 0 41200 6256033166349 6256033251469
41090 41009 41009 41846 0 41200 6256533166229 6256533254389
41085 41052 41052 41803 0 41200 6257033169149 6257033254269
41079 41069 41069 41749 0 41200 6257533165989 6257533251109
41072 40966 40966 41688 0 41200 6258033162829 6258033250989
41066 41172 41172 41644 0 41200 6258533165749 6258533249349
41059 40891 40891 41587 0 41200 6259033164109 6259033250749
41052 40909 40909 41532 0 41200 6259533163989 6259533246069
41046 41023 41023 41492 0 41200 6260033176029 6260033262669
41040 41165 41165 41449 0 41200 6260533166789 6260533251909
41034 41140 41140 41404 0 41200 6261033166669 6261033253309
41029 41105 41105 41371 0 41200 6261533166549 6261533254709
41024 41066 41066 41334 0 41200 6262033167949 6262033256109
41021 41197 41197 41321 0 41200 6262533164789 6262533248389
41018 40909 40909 41301 0 41200 6263033167709 6263033255869
41017 41038 41038 41303 0 41200 6263533164549 6263533248149
41017 40963 40963 41309 0 41200 6264033168989 6264033254109
41018 41116 41116 41320 0 41200 6264533165829 6264533249429
41020 40959 40959 41338 0 41200 6265033165709 6265033252349
41022 41221 41221 41349 0 41200 6265533168629 6265533252229
41025 41039 41039 41370 0 41200 6266033166989 6266033252109
41028 41079 41079 41386 0 41200 6266533163829 6266533250469
41032 41182 41182 41412 0 41200 6267033165229 6267033251869
41035 41295 41295 41421 0 41200 6267533163589 6267533247189
41040 41221 41221 41458 0 41200 6268033166509 6268033253149
41044 41220 41220 41475 0 41200 6268533164869 6268533248469
41050 41100 41100 41519 0 41200 6269033164749 6269033251389
41056 41059 41059 41557 0 41200 6269533166149 6269533249749
41063 41150 41150 41605 0 41200 6270033166029 6270033254189
41070 41243 41243 41648 0 41200 6270533165909 6270533251029
41078 41042 41042 41702 0 41200 6271033176429 6271033264589
41087 41173 41173 41765 0 41200 6271533165669 6271533253829
41095 41080 41080 41810 0 41200 6272033165549 6272033252189
41104 41265 41265 41869 0 41200 6272533163909 6272533249029
41112 41232 41232 41912 0 41200 6273033165309 6273033251949
41120 41170 41170 41958 0 41200 6273533163669 6273533245749
41127 41060 41060 41992 0 41200 6274033165069 6274033251709
41135 41280 41280 42042 0 41200 6274533164949 6274533248549
41141 41216 41216 42066 0 41200 6275033164829 6275033249949
41147 40985 40985 42096 0 41200 6275533161669 6275533245269
41153 41014 41014 42130 0 41200 6276033164589 6276033251229
41158 41277 41277 42152 0 41200 6276533164469 6276533249589
41162 41269 41269 42165 0 41200 6277033162829 6277033247949
41165 41163 41163 42171 0 41200 6277533162709 6277533246309
41168 41159 41159 42183 0 41200 6278033165629 6278033250749
41170 41146 41146 42185 0 41200 6278533162469 6278533244549
41171 41126 41126 42179 0 41200 6279033165389 6279033252029
41171 41081 41081 42165 0 41200 6279533162229 6279533245829
41172 41102 41102 42171 0 41200 6280033163629 6280033248749
41171 41152 41152 42150 0 41200 6280533168069 6280533253189
41171 40949 40949 42149 0 41200 6281033164909 6281033253069
41169 41081 41081 42122 0 41200 6281533164789 6281533249909
41167 41220 41220 42102 0 41200 6282033164669 6282033249789
41165 41021 41021 42084 0 41200 6282533164549 6282533246629
41161 41131 41131 42042 0 41200 6283033164429 6283033249549
41157 41087 41087 42007 0 41200 6283533164309 6283533247909
41153 41147 41147 41976 0 41200 6284033164189 6284033249309
